city,state,HotelName,Address,PhoneNumber,HotelWebsite,HotelRating,Spa,Airport shuttle,Business Center,Pool,Contactless check,Pet friendly,Free Wifi,Wheel-chair accessible,Complementary breakfast,Fitness Center,24 hr front desk,Valet Parking,Open bar,smoking
Philadelphia,PA,Americas Best Value Inn,830 W Main St NorristownPennsylvania 19401,6102790150,https://www.redlion.com/norristown,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Philadelphia,PA,Sofitel,120 South 17Th Street PhiladelphiaPennsylvania 19103,2155698300,http://www.accorhotels.com,4.0,0,0,1,0,1,0,0,1,1,0,1,1,1,0
Philadelphia,PA,Holiday Inn Express Hotel & Suites Limerick Pottstown,15 Keystone Drive Limerick 19468 LimerickPennsylvania 19468,4849328827,http://www.hiexpress.com/hotels/us/en/limerick/ptwlp/hoteldetail,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Springhill Suites  Airport ridley Park,201 Industrial Highway Ridley ParkPennsylvania 19078,6109156600,http://www.marriott.com/hotels/travel/phlsr-springhill-suites-philadelphia-airport-ridley-park/,3.0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
Philadelphia,PA,Staybridge Suites  Valley Forge 422,88 Anchor Parkway RoyersfordPennsylvania 19468,6107929300,http://www.ichotelsgroup.com/h/d/sb/1/en/hotel/ptwaa,3.0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
Philadelphia,PA,The Warwick Hotel Rittenhouse Square,220 South 17Th Street PhiladelphiaPennsylvania 19103-6179,2157356000,http://www.warwickrittenhouse.com/,4.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,201 Hotel,201 North 17th Street PhiladelphiaPennsylvania 19103,2154482000,http://www.starwoodhotels.com/sheraton/property/overview/index.html?propertyID=1776,4.0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
Philadelphia,PA,Hilton Garden Inn  Center City,1100 Arch Street PhiladelphiaPennsylvania 19107,2159230100,http://hiltongardeninn.hilton.com/en/gi/hotels/index.jhtml?ctyhocn=PHLGIGI,3.0,0,0,1,0,1,0,0,1,1,1,1,0,1,0
Philadelphia,PA,Hyatt House  King of Prussia,Mall Boulevard 240 19406 King Of Prussia King of PrussiaPennsylvania 19406,6102650300,http://kingofprussia.house.hyatt.com/hyatt/hotels/index.jsp?extCorporateId=,3.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,South Bridge Bed and Breakfast,"South Street 2628, 2628 PHILADELPHIA","",https://www.booking.com/hotel/us/south-bridge-bed-and-breakfast.htm,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philadelphia,PA,Four Points by Sheraton  Airport,4101A Island Avenue PhiladelphiaPennsylvania 19153,2154920400,http://www.fourpointsphiladelphiaairport.com,3.0,0,1,1,1,1,0,0,1,1,1,1,1,0,1
Philadelphia,PA,Airport Waterfront Inn,103 Taylor Avenue EssingtonPennsylvania 19029,6105211400,http://airportwaterfrontinn.magnusonhotels.com,2.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
Philadelphia,PA,Alpenhof Bed and Breakfast,2001 N Ridley Creek Rd MediaPennsylvania 19063,6108918222,http://www.alpenhofbedandbreakfast.com/,3.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
Philadelphia,PA,Burbridge St. B&B,6324 Burbridge Street PhiladelphiaPennsylvania 19144,"",https://www.booking.com/hotel/us/burbridge-street-b-amp-b.html,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Philadelphia,PA,Hampton Inn  Center City Convention Center,1301 Race Street PhiladelphiaPennsylvania 19107,2156659100,http://philadelphiacc.hamptoninn.com,3.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Motel 6,265 East Street Road WarminsterPennsylvania 18974,2156742200,http://www.regencymotorinn.com/,2.0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
Philadelphia,PA,Latham,"South 17th Street, 135 PHILADELPHIA",2155637474,http://www.lathamhotel.com/,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Philadelphia,PA,Marriott Downtown,1201 Market St PhiladelphiaPennsylvania 19107,2156252900,http://www.marriott.com/hotels/travel/phldt-philadelphia-marriott-downtown/,4.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Hilton  at Penns Landing,201 S Columbus Blvd PhiladelphiaPennsylvania 19106,2155216500,http://www.hiltonpennslanding.com/,4.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Wyndham Garden  Airport,45 Industrial Highway EssingtonPennsylvania 19029,6105212400,http://WWW.WYNDHAM.COM,3.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Wyndham  Historic District,400 Arch Street Philadelphia19106 Pennsylvania,2159238660,http://www.wyndham.com/hotels/47153,3.0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
Philadelphia,PA,Holiday Inn Express  Midtown,1305-11 Walnut Street PhiladelphiaPennsylvania 19107,2157359300,http://www.hiexpress.com,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Courtyard  Valley Forge King ofPrussia,1100 Drummers Lane WaynePennsylvania 19087,6106876700,http://www.marriott.com/hotels/travel/phlva-courtyard-philadelphia-valley-forge-king-of-prussia/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  South at The Navy Yard,1001 Intrepid Ave PhiladelphiaPennsylvania 19112,2156449200,http://WWW.MARRIOTT.COM,3.0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Morris House Hotel,225 South 8th Street PhiladelphiaPennsylvania 19106,2159222446,http://www.morrishousehotel.com/,3.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
Philadelphia,PA,Courtyard  Springfield,400 West Sproul Road SpringfieldPennsylvania 19064,6105431080,http://www.marriott.de/hotels/travel/phlgf-courtyard-philadelphia-springfield/,3.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Willow Grove,2350 Easton Road Route 611 Willow GrovePennsylvania 19090,2158300550,http://www.marriott.com/hotels/travel/phlwg-courtyard-philadelphia-willow-grove/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Langhorne,5 Cabot Boulevard East LanghornePA 19047,2159457980,https://www.booking.com/hotel/us/courtyard-philadelphia-langhorne.htm,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Montgomeryville,544 Dekalb Pike North WalesPA 19454,2156997247,https://www.booking.com/hotel/us/courtyard-philadelphia-montgomeryville.htm,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Plymouth Meeting,651 Fountain Road Plymouth MeetingPA 19462,6102380695,https://www.booking.com/hotel/us/courtyard-philadelphia-plymouth-meeting.htm,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Devon,762 W Lancaster Avenue WaynePA 19087,6106876633,https://www.booking.com/hotel/us/courtyard-philadelphia-devon.htm,3.0,0,0,1,0,1,0,0,1,0,1,1,1,1,0
Philadelphia,PA,Chubb Hotel & Conference Center,800 Ridge Pike Lafayette HillPennsylvania 19444,6108258000,http://www.chubbconferencecenter.com,3.0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Airport,8900 Bartram Avenue PhiladelphiaPA 19153,2153652200,http://www.marriott.com/hotels/hotel-information/travel/phlat-courtyard-philadelphia-airport/,3.0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
Philadelphia,PA,Fairfield Inn  Airport,8800 Bartram Ave. PhiladelphiaPennsylvania  19153,2153652254,http://www.marriott.com/hotels/travel/phlfa-fairfield-inn-philadelphia-airport/,2.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Extended Stay America  Airport Bartram Ave.,8880 Bartram Ave PhiladelphiaPennsylvania 19153,2153654360,http://www.extendedstayamerica.com/hotels/pa/philadelphia/airport-bartram-ave,2.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Days Inn by Wyndham Horsham,245 Easton Road HorshamPA 19044,2156742500,https://www.booking.com/hotel/us/days-inn-by-wyndham-horsham-philadelphia.htm,2.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Comfort Inn  International Airport West (Ex. Days Inn   Airport),1300 Providence Ave Interstate 95 South Exit 6Chester 19013Pennsylvania,6108767211,http://www.daysinn.com/hotels/pennsylvania/chester/days-inn-chester-philadelphia-airport/hotel-overview,2.0,0,1,1,0,1,0,0,1,1,1,1,1,0,1
Philadelphia,PA,Embassy Suites  Valley Forge,888 Chesterbrook Boulevard WaynePennsylvania 19087,6106476700,http://embassysuites3.hilton.com/en/hotels/pennsylvania/embassy-suites-by-hilton-philadelphia-valley-forge-PHLVLES/index.html,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Extended Stay America  Airport Tinicum Blvd,9000 Tinicum Blvd PhiladelphiaPennsylvania 19153,2154926766,https://www.extendedstayamerica.com/hotels/pa/philadelphia/airport-tinicum-blvd,2.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Philadelphia,PA,Extended Stay America  Bensalem,3216 Tillman Dr Bensalem Pa 19020 BensalemPennsylvania 19020,2156336900,http://www.extendedstayamerica.com/hotels/pa/philadelphia/bensalem,2.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Philadelphia,PA,Extended Stay America  Horsham Welsh Rd.,114 Welsh Road HorshamPA 19044,2157849045,https://www.booking.com/hotel/us/extended-stay-america-philadelphia-horsham-welsh-rd.htm,2.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Philadelphia,PA,Extended Stay America  Plymouth Meeting,437 Irwins Ln Plymouth MeetingPA 19462,6102600488,https://www.booking.com/hotel/us/extended-stay-america-philadelphia-plymouth-meeting.htm,2.0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Fairfield Inn  Valley Forge King of Prussia,258 Mall Boulevard King of PrussiaPennsylvania 19406,6103370700,http://www.marriott.com/hotels/travel/phlvf-fairfield-inn-philadelphia-valley-forge-king-of-prussia/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,2.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Sheraton  University City Hotel,3549 Chestnut Street 19104 PhiladelphiaPennsylvania,2153878000,http://www.philadelphiasheraton.com/,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
Philadelphia,PA,Hampton Inn & Suites Chadds Ford,40 State Farm Drive Glen MillsPennsylvania 19342,6103589540,http://hamptoninn3.hilton.com/en/hotels/pennsylvania/hampton-inn-and-suites-chadds-ford-CFORDHX/index.html,2.0,1,0,1,1,0,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Bensalem,3280 Tillman Drive Bensalem BensalemPennsylvania 19020,2156049900,http://www.marriott.de/hotels/travel/phllm-courtyard-philadelphia-bensalem/,3.0,1,0,1,1,0,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Hilton Garden Inn  Ft. Washington,530 West Pennsylvania Ave Fort WashingtonPennsylvania 19034,2156464637,http://hiltongardeninn3.hilton.com/en/hotels/pennsylvania/hilton-garden-inn-philadelphia-ft-washington-PHLFWGI/index.html,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
Philadelphia,PA,Holiday Inn Express & Suites  Horsham,240 Veterans Way WarminsterPennsylvania 18974,2154434300,https://www.ihg.com,2.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Red Roof Plus  Airport,49 Industrial Highway EssingtonPennsylvania 19029,6105215090,http://www.redroof.com/property/Essington/PA/19029/Hotels-close-to-Philadelphia-Airport-I-95/RRI119/,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
Philadelphia,PA,Extended Stay America  Horsham Dresher Rd.,537 Dresher Road HorshamPA 19044,2159569966,https://www.booking.com/hotel/us/extended-stay-america-philadelphia-horsham-dresher-rd.htm,2.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Philadelphia,PA,Extended Stay America  King of Prussia,American Avenue 400 19406 King Of Prussia King of PrussiaPennsylvania 19406,6109629000,https://www.extendedstayamerica.com/hotels/pa/philadelphia/king-of-prussia,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Philadelphia,PA,Homewood Suites by Hilton  Valley,681 Shannondell Blvd. EaglevillePennsylvania 19403,6105397300,http://homewoodsuites3.hilton.com/en/hotels/pennsylvania/homewood-suites-by-hilton-philadelphia-valley-forge-PHLHWHW/index.html,3.0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
Philadelphia,PA,Days Inn by Wyndham Springfield Phil.Intl Airport,650 Baltimore Pike SpringfieldPA 19064,6105444700,https://www.booking.com/hotel/us/days-inn-by-wyndham-springfield-philintl-airport.htm,2.0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
Philadelphia,PA,Hyatt House Plymouth Mtg Phl,501 E Germantown Pike East NorritonPennsylvania 19401,6103139990,https://plymouthmeeting.house.hyatt.com/en/hotel/home.html,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Inn of the Dove,3901 Old Street Rd BensalemPennsylvania 19020,2156383683,http://www.dovesuites.com/,2.0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
Philadelphia,PA,Joseph Ambler Inn,1005 Horsham Road North WalesPennsylvania 19454,2153627500,http://www.josephamblerinn.com,3.0,0,0,1,0,1,0,0,1,0,1,1,1,0,1
Philadelphia,PA,Knights Inn  Northeast,2707 Lincoln Highway Feasterville-TrevosePA 19053,2156394900,http://www.knightsinn.com/hotels/pennsylvania/feasterville-trevose/knights-inn-philadelphia-trevose/hotel-overview,1.0,0,0,1,0,1,0,0,1,0,0,1,1,0,1
Philadelphia,PA,Red Roof Inn  Trevose,3100 Lincoln Hwy Feasterville-TrevosePennsylvania 19053,2152449422,http://www.redroof.com/property/Feasterville-Trevose/PA/19053/Hotels-close-to-Parx-Casino-I-278-US-1,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Philadelphia,PA,Ark Blue Bell,1560 Wick Lane Blue BellPennsylvania 19422,6102755265,http://kormancommunities.com/ark/unfurnished/locat,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
Philadelphia,PA,Best Western Plus  Bensalem Hotel,3499 Street Road BensalemPennsylvania 19020,2156381500,http://bestwesternpa.com/hotels/best-western-plus-philadelphia-bensalem-hotel,2.0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,The Anuva Hotel,271 Ridge Road Spring CityPennsylvania 19475,6104955103,http://www.theanuvahotel.com,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Philadelphia,PA,Hampton Inn & Suites  Montgomeryville,121 Garden Golf Boulevard North WalesPennsylvania 19454,2154128255,http://hamptoninn3.hilton.com/en/hotels/pennsylvania/hampton-inn-and-suites-philadelphia-montgomeryville-PHLMXHX/index.html,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Normandy Farm Hotel and Conference Center,1401 Morris Road Blue BellPennsylvania 19422,2156168500,http://normandyfarm.com,3.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0
Philadelphia,PA,Renaissance  Downtown Hotel,401 Chestnut Street PhiladelphiaPennsylvania 19106,2159250000,http://www.omnihotels.com/FindAHotel/PhiladelphiaIndependencePark.aspx,4.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Society Hill Hotel At Independence Park,301 Chestnut Street PhiladelphiaPA 19106,2159659003,https://www.booking.com/hotel/us/society-hill.html,2.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Philadelphia,PA,SpringHill Suites  Willow Grove,3900 Commerce Avenue Willow GrovePennsylvania 19090,2156577800,http://www.marriott.com/hotels/travel/phlwl-springhill-suites-philadelphia-willow-grove,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,SpringHill Suites  Plymouth Meeting,430 Plymouth Road 19462 Plymouth Meeting Plymouth MeetingPennsylvania 19462,6109400400,http://www.marriott.com/hotels/travel/phlpy-springhill-suites-philadelphia-plymouth-meeting/,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Courtyard by Marriott  Lansdale,1737 Sumneytown Pike LansdalePennsylvania 19446,2154128686,https://www.marriott.co.uk/hotels/travel/phlld-courtyard-philadelphia-lansdale,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Staybridge Suites Wilmington Brandywine Valley,400 Evergreen Drive 400 Glen MillsPennsylvania 19342,6103582560,https://www.ihg.com/hotels/de/de/glen-mills/phlfd/hoteldetail,3.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,TownePlace Suites  Horsham,198 Precision Drive HorshamPennsylvania 19044,2153239900,http://www.marriott.com/hotels/travel/phlth-towneplace-suites-philadelphia-horsham/,2.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Valley Forge Casino Resort,1160 First Avenue King of PrussiaPennsylvania 19406,6103548118,https://www.vfcasino.com/,4.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Days Inn  Convention Center,1227 Race Street PhiladelphiaPennsylvania 19107,2155642888,http://www.daysinnphiladelphia.com/,2.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Philadelphia,PA,The Independent Hotel,1234 Locust Street PhiladelphiaPennsylvania 19107,2157721440,http://www.theindependenthotel.com,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Philadelphia,PA,The Ritz Carlton,Ten Avenue Of The Arts PhiladelphiaPA 19102,2155238000,http://www.ritzcarlton.com/philadelphia,5.0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Villanova University Conference Center,601 County Line Road Radnor 19087Pennsylvania,6105198000,https://theinnatvillanova.com/,3.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Philadelphia,PA,"",139 East Lancaster Avenue WaynePA 19087,"",https://www.booking.com/hotel/us/wayne.htm,3.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
Philadelphia,PA,Sheraton Valley Forge Hotel,480 N Gulph Road King of PrussiaPA 19406,4842381800,http://www.sheratonvalleyforge.com/,3.0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Quality Inn and Suites Bensalem,3671 Street Rd BensalemPennsylvania 19020,2152450111,http://www.qualityinn.com/hotel-bensalem-pennsylvania-PA491?source=gglocaloz,2.0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
Philadelphia,PA,Clarion Inn Levittown  Langhorne,6201 Bristol Pike LevittownPannsylvania 19057,2159461100,https://www.wyndhamhotels.com/ramada/levittown-pennsylvania/ramada-levittown-bucks-county/overview,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Clarion Hotel  International Airport,76 Industrial Highway Route 291 Rte 291EssingtonPennsylvania 19029,6105219600,https://www.choicehotels.com/pennsylvania/essington/clarion-hotels/pa665?source=gyxt,2.0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
Philadelphia,PA,Motel 6  Northeast,11580 Roosevelt Blvd located off Interstate-95 exit 35PhiladelphiaPennsylvania 19116,2154649500,http://www.ramada.com/hotels/pennsylvania/philadelphia/ramada-philadelphia-ne/hotel-overview,2.0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
Philadelphia,PA,Red Roof Inn  Oxford Valley,3100 Cabot Boulevard West LanghornePA 19047,2157506200,https://www.booking.com/hotel/us/red-roof-inn-philadelphia-oxford-valley.htm,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
Philadelphia,PA,Residence Inn  Conshohocken,191 Washington Street ConshohockenPennsylvania 19428,6108288800,http://www.marriott.com/hotels/travel/phlcn-residence-inn-philadelphia-conshohocken/,3.0,1,0,0,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Residence Inn  Center City,One East Penn Square PhiladelphiaPA 19107,2155570005,http://www.marriott.com/hotels/travel/phlri-residence-inn-philadelphia,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Residence Inn by Marriott  Langhorne,15 Cabot Boulevard East LanghornePennsylvania 19047,2159466500,http://www.marriott.com/hotels/travel/phllh-residence-inn-philadelphia-langhorne/,3.0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Residence Inn  Montgomeryville,1110 Bethlehem Pike North WalesPennsylvania 19454,2674680111,http://www.marriott.com/hotels/travel/phlmg-residence-inn-philadelphia-montgomeryville/,3.0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
Philadelphia,PA,Residence Inn  Willow Grove,3 Walnut Grove Drive HorshamPennysylvania 19044,2154437330,http://www.marriott.com/hotels/travel/phlrw-residence-inn-philadelphia-willow-grove/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,3.0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Sheraton Bucks County Hotel,400 Oxford Valley Road LanghornePA 19030,2155474100,HTTP://WWW.SHERATONBUCKSCOUNTY.COM/,3.0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Microtel Inn and Suites Wyndham  Airp,8840 Tinicum Blvd PhiladelphiaPA 19153,2154920700,http://www.philadelphiapaairporthotel.com/,2.0,0,1,1,0,0,0,0,1,1,0,1,1,0,1
Philadelphia,PA,Rodeway Inn,1100 Green Ln BristolPennsylvania 19007,2157888400,http://www.choicehotels.com/pennsylvania/bristol/rodeway-inn-hotels/pa584,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
Philadelphia,PA,Motel 6  King of Prussia,815 W Dekalb Pike 19406 King of PrussiaPennsylvania 19406,6102657200,https://www.motel6.com/en/motels.pa.king-of-prussia.1280.html,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
Philadelphia,PA,The Radnor Hotel,591 East Lancaster Avenue WaynePA 19087,"",https://www.booking.com/hotel/us/the-radnor-hotel.htm,3.0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
Philadelphia,PA,Courtyard  Valley Forge,600 Campus Drive CollegevillePennsylvania 19426,4849742600,http://Courtyard|http://by|http://Marriott|http://,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Chestnut Hill Hotel,8229 Germantown Avenue PhiladelphiaPennsylvania 19118,2152425905,https://www.booking.com/hotel/us/chestnut-hill.html,4.0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
Philadelphia,PA,AKA Rittenhouse Square,135 South 18th Street Philadelphia 19103,2158257000,https://www.booking.com/hotel/us/aka-rittenhouse-square.html,4.0,0,0,1,0,0,0,1,0,1,1,1,1,1,0
Philadelphia,PA,Alexander Inn,12th & Spruce Streets PhiladelphiaPennsylvania 19107,2159233535,https://www.booking.com/hotel/us/alexander-inn.html,3.0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
Philadelphia,PA,Apple Hostels of,32 South Bank Street PhiladelphiaPennsylvania 19106,2159220222,https://www.booking.com/hotel/us/apple-hostels-of-philadelphia.html,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Philadelphia,PA,Best Western Plus  Hotel,675 Conchester Highway Glen MillsPennsylvania 19342,6103589400,http://bestwesternpa.com/hotels/best-western-plus-concordville-hotel,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Best Western Fort Washington Inn,285 Commerce Drive Fort WashingtonPennsylvania 19034,2155427930,http://www.bestwesternfortwashington.com,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Best Western Plus Independence Park Hotel,235 Chestnut Street PhiladelphiaPennsylvania 19106,2159224443,http://www.independenceparkhotel.com/,2.0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
Philadelphia,PA,Best Western Plus  Airport South at Widener University,1450 Providence Avenue ChesterPennsylvania 19013,6108728100,http://www.bestwesternphiladelphiaairport.com,2.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Best Western Plus The Inn at King of Prussia,127 S Gulph Rd 19406 King Of Prussia King of PrussiaPennsylvania 19406,6102654500,http://WWW.BESTWESTERN.COM,3.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Holiday Inn Lansdale,1750 Sumneytown Pike Kulpsville KulpsvillePennsylvania 19443,2153683800,https://www.ihg.com/holidayinn/hotels/us/en/kulpsville/phlku/hoteldetail,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Club Quarters in,1628 Chestnut Street (at 17th Street)PhiladelphiaPennsylvania 19103,2152825000,https://clubquartershotels.com/locations/club-quarters-hotel-philadelphia,4.0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
Philadelphia,PA,Motel 6 Levittown Bensalem,6401 Brsitol Pk. 19057 Levittown LevittownPennsylvania 19057,2155475000,http://www.comfortinn.com/hotel-levittown-pennsylvania-PA096,2.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Philadelphia,PA,Quality Inn Montgomeryville,678 Bethlehem Pike Route 309 MontgomeryvillePennsylvania 18936,2153613600,https://www.choicehotels.com/pennsylvania/montgomeryville/quality-inn-hotels/pa124,2.0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
Philadelphia,PA,Comfort Inn,2779 Route 1 North Feasterville Trevose 19053Pennsylvania,2156384554,https://www.choicehotels.com/pennsylvania/feasterville-trevose/comfort-inn-hotels/pa366,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Inn Of King Of Prussia,550 W. Dekalb Pike Us 202 N. 19406 King Of Prussia King of PrussiaPennsylvania 19406,6109620700,http://www.innofkop.com/,3.0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,The Conwell Inn,1331 Polett Walk Temple UniversityPhiladelphiaPA 19122,2152356200,https://www.booking.com/hotel/us/the-conwell-inn.htm,2.0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
Philadelphia,PA,Crowne Plaza  King Of Prussia,260 Mall Blvd King of PrussiaPennsylvania 19406,6102657500,http://www.cpvalleyforge.com/,3.0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Econo Lodge  Airport,600 N. Governor Printz Blvd 19029 Lester LesterPennsylvania 19029,6105213900,http://www.econolodge.com/hotel-lester-pennsylvania-PA160,2.0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
Philadelphia,PA,Holiday Inn Express Hotel & Suites King of Prussia,260 N Gulph Road 260 19406 King Of Prussia King of PrussiaPennsylvania 19406,6107689500,http://www.ihg.com/holidayinnexpress/hotels/us/en/king-of-prussia/kpdpa/hoteldetail,2.0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
Philadelphia,PA,Holiday Inn Express  NE Langhorne,3101 West Cabot Boulevard LanghornePennsylvania 19047,2157574500,http://ichotelsgroup.com/redirect?path=hd&localeCode=en&hotelCode=LHORN,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Philadelphia,PA,Holiday Inn Express & Suites Ft. Washington,432 Pennsylvania Avenue Fort WashingtonPennsylvania 19034United States,2155919000,https://www.ihg.com/holidayinnexpress/hotels/us/en/fort-washington/ftspa/hoteldetail,2.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
